age,gender,caste_category,region,income_bracket,health_score,access_to_hospital
91,0,2,0,1,0.29,TRUE
74,2,1,1,1,0.09,TRUE
24,0,0,1,1,0.57,FALSE
56,0,1,1,0,0.2,FALSE
52,1,2,0,0,0.32,TRUE
41,1,3,1,2,0.2,FALSE
66,1,1,1,2,0.31,TRUE
98,0,0,1,1,0.13,TRUE
22,1,1,0,1,0.24,TRUE
66,0,1,0,2,0.27,TRUE
28,1,2,0,1,0.23,TRUE
88,0,0,0,1,0.04,TRUE
38,1,0,1,1,0.44,FALSE
86,0,3,0,1,0.32,FALSE
67,0,1,1,1,0.44,TRUE
58,1,0,0,2,0.55,TRUE
37,1,1,1,1,0.11,TRUE
2,0,3,1,1,0.34,TRUE
57,1,1,1,2,0.32,TRUE
87,0,2,1,1,0.2,TRUE
77,2,0,1,1,0.27,TRUE
79,0,1,1,1,0.47,FALSE
97,0,1,1,2,0.19,TRUE
45,0,0,1,2,0.11,FALSE
53,1,1,1,2,0.41,TRUE
77,1,1,1,1,0.2,TRUE
84,1,1,0,2,0.05,FALSE
7,0,1,1,2,0.43,FALSE
77,1,1,1,1,0.59,TRUE
39,0,1,0,1,0.2,FALSE
68,1,1,1,1,0.28,TRUE
63,1,0,0,1,0.26,TRUE
46,1,3,0,1,0.19,FALSE
91,2,2,1,2,0.08,TRUE
96,0,2,1,1,0.13,FALSE
2,0,2,1,1,0.48,TRUE
15,0,2,0,2,0.19,TRUE
5,1,2,0,1,0.25,TRUE
3,0,0,0,2,0.4,TRUE
16,1,0,1,0,0.35,TRUE
49,0,1,1,2,0.36,TRUE
90,0,2,1,1,0.32,FALSE
6,1,0,1,1,0.29,TRUE
35,1,2,1,1,0.35,TRUE
38,0,0,1,2,0.14,TRUE
84,0,3,0,2,0.22,TRUE
86,1,2,0,1,0.38,TRUE
64,0,1,0,2,0.25,TRUE
85,0,2,1,2,0.36,FALSE
32,1,1,1,1,0.06,FALSE
1,0,0,0,1,0.33,FALSE
48,1,1,1,2,0.4,TRUE
23,2,1,1,2,0.21,FALSE
18,1,0,0,1,0.15,TRUE
17,0,0,1,1,0.27,TRUE
31,0,2,1,2,0.33,TRUE
93,1,1,1,1,0.19,TRUE
54,1,2,0,0,0.16,FALSE
77,0,2,0,1,0.08,FALSE
60,1,0,0,1,0.14,FALSE
66,0,2,0,1,0.14,FALSE
73,1,0,1,1,0.13,TRUE
96,0,1,1,2,0.33,FALSE
86,1,1,0,0,0.55,TRUE
18,0,0,1,1,0.29,TRUE
18,1,2,1,2,0.22,TRUE
83,1,2,1,1,0.11,FALSE
63,0,1,0,1,0.38,TRUE
31,1,1,1,2,0.44,TRUE
29,0,3,0,1,0.16,TRUE
88,2,2,1,1,0.44,FALSE
97,0,3,1,1,0.21,TRUE
83,2,1,0,1,0.33,TRUE
80,1,1,0,2,0.11,FALSE
51,0,0,0,2,0.11,TRUE
32,0,0,0,2,0.19,TRUE
21,0,2,0,2,0.03,TRUE
30,0,1,1,2,0.03,TRUE
7,1,2,1,1,0.46,TRUE
38,0,1,0,1,0.61,FALSE
12,0,0,1,1,0.12,TRUE
59,1,0,1,2,0.3,TRUE
92,1,1,0,1,0.4,FALSE
14,0,2,1,2,0.06,TRUE
71,0,3,0,2,0.35,TRUE
17,1,1,0,1,0.17,TRUE
23,0,2,0,2,0.22,TRUE
77,0,0,1,1,0.15,TRUE
20,1,0,1,0,0.18,TRUE
5,1,0,0,2,0.34,TRUE
6,0,1,0,2,0.19,FALSE
13,1,0,1,2,0.13,TRUE
3,1,1,1,2,0.61,TRUE
53,2,1,1,2,0.04,FALSE
31,0,2,1,2,0.14,FALSE
3,0,1,1,2,0.71,TRUE
8,1,3,0,2,0.21,TRUE
71,0,1,0,1,0.2,TRUE
50,0,0,1,2,0.28,TRUE
71,0,1,1,2,0.24,TRUE
75,1,3,1,1,0.54,TRUE
88,0,1,1,1,0.35,TRUE
59,1,1,1,2,0.32,FALSE
21,2,3,0,1,0.16,TRUE
20,0,3,1,0,0.14,TRUE
93,0,3,0,1,0.55,FALSE
74,0,1,0,1,0.15,TRUE
49,0,2,0,2,0.06,TRUE
80,1,1,1,2,0.29,TRUE
74,0,3,0,0,0.29,TRUE
38,1,2,0,1,0.47,FALSE
33,1,1,0,1,0.32,TRUE
69,0,0,0,2,0.25,TRUE
59,0,1,0,2,0.42,TRUE
12,1,3,1,1,0.18,TRUE
8,1,2,1,1,0.36,FALSE
70,0,0,1,2,0.05,TRUE
87,0,3,1,2,0.21,FALSE
48,0,0,1,0,0.66,TRUE
67,1,0,0,1,0.03,TRUE
38,1,1,1,2,0.43,TRUE
93,1,3,0,2,0.1,TRUE
34,0,0,1,1,0.55,TRUE
4,0,0,1,0,0.38,TRUE
7,1,2,1,1,0.08,TRUE
85,0,1,0,1,0.26,TRUE
74,0,3,0,2,0.1,TRUE
96,2,0,1,2,0.19,TRUE
89,1,0,1,2,0.56,TRUE
77,0,0,1,1,0.22,TRUE
85,1,0,1,2,0.12,TRUE
83,1,0,1,1,0.55,TRUE
59,0,3,1,1,0.46,FALSE
8,2,3,1,1,0.04,FALSE
61,1,1,1,1,0.26,TRUE
50,0,0,0,0,0.18,TRUE
84,1,2,1,1,0.12,TRUE
8,1,1,1,2,0.75,TRUE
16,1,2,0,2,0.17,TRUE
48,0,2,1,2,0.55,TRUE
62,0,2,1,1,0.31,TRUE
56,1,3,1,1,0.26,FALSE
28,0,3,0,1,0.3,TRUE
74,1,2,0,1,0.17,TRUE
21,0,1,1,1,0.25,TRUE
44,1,2,0,1,0.2,TRUE
79,0,0,0,1,0.28,TRUE
70,0,1,1,1,0.24,TRUE
41,1,3,1,2,0.17,TRUE
35,1,2,0,1,0.09,FALSE
56,1,1,0,2,0.08,TRUE
85,0,0,1,2,0.17,TRUE
17,0,2,1,1,0.27,TRUE
26,0,1,1,1,0.1,FALSE
63,1,1,0,1,0.27,FALSE
74,1,1,0,2,0.21,TRUE
34,0,1,1,0,0.16,TRUE
71,1,0,1,1,0.52,TRUE
32,0,0,0,2,0.26,FALSE
4,1,2,1,1,0.15,FALSE
10,1,0,1,0,0.37,FALSE
79,1,1,0,1,0.44,TRUE
56,1,1,1,1,0.31,TRUE
35,1,1,1,1,0.61,TRUE
33,0,1,1,1,0.4,TRUE
25,1,1,0,2,0.37,FALSE
47,1,2,1,0,0.33,TRUE
11,1,2,1,2,0.14,TRUE
34,0,2,0,1,0.07,TRUE
36,0,3,0,2,0.38,TRUE
17,1,1,0,1,0.15,FALSE
12,0,1,0,2,0.56,TRUE
80,1,0,1,2,0.12,TRUE
97,1,2,1,2,0.49,FALSE
26,1,0,1,2,0.17,TRUE
74,0,1,0,2,0.05,TRUE
13,0,1,1,0,0.1,FALSE
82,0,1,1,1,0.03,TRUE
85,0,2,0,1,0.3,FALSE
87,0,0,1,1,0.05,TRUE
87,2,1,1,0,0.19,TRUE
36,0,0,1,0,0.14,FALSE
69,2,1,0,1,0.05,TRUE
45,0,1,1,2,0.58,TRUE
79,1,1,1,0,0.23,FALSE
88,0,1,1,2,0.24,FALSE
12,0,1,1,2,0.14,TRUE
83,1,0,0,1,0.27,TRUE
97,1,1,0,1,0.39,TRUE
89,0,0,0,1,0.46,TRUE
38,0,0,0,1,0.48,TRUE
77,1,2,0,0,0.4,TRUE
88,1,1,1,1,0.17,TRUE
67,1,2,1,1,0.29,TRUE
76,1,0,1,2,0.35,TRUE
66,0,2,0,1,0.75,FALSE
20,0,1,1,1,0.25,FALSE
40,0,1,1,2,0.63,TRUE
34,0,1,1,2,0.39,TRUE
22,1,0,1,2,0.45,FALSE
15,1,1,1,2,0.19,TRUE
97,0,1,1,2,0.56,FALSE
66,1,1,1,2,0.16,TRUE
35,0,0,1,2,0.65,TRUE
98,1,1,0,1,0.18,TRUE
91,0,0,0,2,0.12,TRUE
31,0,1,1,1,0.24,TRUE
77,1,1,1,2,0.47,TRUE
53,1,1,0,0,0.35,FALSE
94,0,1,0,1,0.59,TRUE
90,1,1,0,1,0.19,FALSE
88,0,1,1,2,0.23,FALSE
57,0,0,1,1,0.07,FALSE
65,1,1,1,1,0.35,FALSE
38,0,3,0,1,0.27,TRUE
38,1,0,1,1,0.28,TRUE
86,1,0,1,1,0.36,FALSE
10,0,2,1,2,0.21,TRUE
46,0,3,1,1,0.38,TRUE
27,0,2,1,2,0.41,TRUE
42,1,0,1,1,0.34,TRUE
2,0,0,0,1,0.27,TRUE
58,0,2,0,1,0.36,FALSE
19,0,3,1,1,0.07,FALSE
62,0,2,0,2,0.33,TRUE
11,0,3,1,1,0.21,FALSE
14,0,3,1,1,0.65,TRUE
57,0,0,1,1,0.08,TRUE
33,2,1,0,0,0.52,TRUE
44,0,2,0,2,0.48,TRUE
18,1,1,1,1,0.41,FALSE
29,1,1,0,0,0.17,TRUE
30,1,0,1,1,0.5,TRUE
3,1,0,1,2,0.28,TRUE
32,0,3,1,0,0.15,FALSE
15,1,3,1,0,0.43,FALSE
49,2,2,1,2,0.31,TRUE
87,1,2,1,0,0.59,TRUE
60,0,0,1,1,0.52,TRUE
98,0,0,0,2,0.49,TRUE
46,1,1,0,2,0.18,TRUE
80,2,1,0,2,0.42,TRUE
50,2,1,1,1,0.56,TRUE
6,1,1,1,0,0.39,TRUE
80,1,1,1,1,0.15,TRUE
20,1,1,0,1,0.02,TRUE
49,0,1,1,0,0.14,TRUE
28,0,0,0,2,0.21,TRUE
26,1,1,1,2,0.11,FALSE
56,1,1,1,2,0.16,TRUE
48,1,0,0,1,0.38,TRUE
6,0,0,1,2,0.23,TRUE
53,0,1,1,1,0.51,FALSE
59,1,1,1,2,0.4,TRUE
80,1,2,0,1,0.31,TRUE
33,0,0,0,2,0.33,TRUE
12,0,0,1,1,0.25,TRUE
78,1,3,0,1,0.51,TRUE
39,0,1,1,0,0.46,FALSE
2,0,1,1,2,0.1,TRUE
77,0,2,1,1,0.09,TRUE
44,1,1,1,0,0.15,FALSE
19,0,1,0,1,0.16,FALSE
98,1,1,0,2,0.48,TRUE
9,0,1,0,1,0.57,FALSE
31,1,0,1,1,0.08,TRUE
79,0,0,0,1,0.19,FALSE
4,1,0,1,1,0.12,FALSE
63,0,1,0,2,0.46,TRUE
46,2,0,1,1,0.2,TRUE
32,1,0,0,0,0.21,FALSE
81,0,1,0,0,0.12,TRUE
5,1,0,0,0,0.03,FALSE
39,1,1,1,1,0.24,TRUE
97,1,0,0,1,0.45,TRUE
92,1,1,1,1,0.37,TRUE
13,1,2,1,1,0.16,FALSE
68,0,1,0,2,0.64,TRUE
28,0,2,1,1,0.3,TRUE
13,2,1,0,0,0.29,TRUE
92,1,3,1,1,0.12,TRUE
57,1,0,0,1,0.53,TRUE
99,0,0,0,1,0.55,TRUE
24,0,1,0,1,0.16,TRUE
9,0,0,1,1,0.23,FALSE
7,0,1,0,2,0.1,FALSE
22,0,1,0,1,0.42,TRUE
3,1,1,1,1,0.36,TRUE
72,0,1,1,2,0.14,TRUE
4,1,0,1,1,0.28,FALSE
42,0,1,0,2,0.27,TRUE
2,1,3,1,1,0.31,TRUE
53,1,0,0,2,0.55,TRUE
46,1,1,1,0,0.08,TRUE
6,0,1,1,0,0.11,FALSE
57,1,2,0,2,0.07,TRUE
86,0,1,1,1,0.15,TRUE
3,1,1,1,2,0.07,TRUE
17,1,2,1,1,0.46,TRUE
74,0,1,1,0,0.19,TRUE
88,1,0,1,1,0.23,TRUE
60,1,1,1,2,0.28,FALSE
39,1,3,0,0,0.21,TRUE
28,2,1,0,1,0.7,TRUE
45,0,3,0,2,0.13,TRUE
94,0,2,0,2,0.51,TRUE
92,0,2,0,2,0.3,FALSE
4,1,2,1,2,0.29,TRUE
82,0,1,0,2,0.66,FALSE
39,0,1,0,2,0.41,TRUE
3,1,2,1,1,0.42,TRUE
65,0,0,1,1,0.06,TRUE
97,0,2,1,1,0.21,TRUE
16,0,1,1,1,0.7,TRUE
46,1,1,0,0,0.11,TRUE
94,0,1,1,1,0.23,FALSE
40,0,3,1,1,0.21,TRUE
55,1,1,1,0,0.15,TRUE
97,1,1,0,0,0.22,FALSE
36,0,1,0,1,0.22,TRUE
60,1,0,0,2,0.17,FALSE
95,1,2,1,1,0.15,TRUE
36,0,0,1,2,0.16,TRUE
36,1,3,1,2,0.44,TRUE
47,0,1,0,2,0.18,TRUE
48,0,0,1,1,0.54,TRUE
10,1,0,1,2,0.5,TRUE
22,1,2,0,1,0.24,TRUE
28,1,0,1,1,0.12,TRUE
36,1,3,1,1,0.08,FALSE
32,0,1,0,2,0.14,FALSE
13,1,1,1,1,0.44,FALSE
34,0,0,0,2,0.3,TRUE
63,0,0,0,1,0.36,FALSE
65,1,0,1,1,0.27,FALSE
80,1,0,1,2,0.24,FALSE
91,1,1,1,1,0.24,TRUE
22,1,1,0,1,0.16,TRUE
31,0,2,1,2,0.03,TRUE
48,0,1,1,1,0.28,TRUE
93,0,2,0,1,0.47,TRUE
22,0,0,1,2,0.09,TRUE
71,0,1,1,2,0.19,TRUE
55,1,3,0,1,0.08,TRUE
40,0,1,1,1,0.36,TRUE
4,0,0,0,1,0.21,FALSE
78,1,1,1,0,0.45,TRUE
43,1,0,0,2,0.06,TRUE
81,0,1,1,1,0.02,FALSE
65,1,1,0,1,0.23,FALSE
2,0,1,1,2,0.44,FALSE
82,0,0,0,0,0.09,FALSE
3,0,1,1,2,0.09,FALSE
56,0,1,0,1,0.27,TRUE
85,1,2,0,2,0.25,FALSE
77,1,0,1,1,0.66,TRUE
49,0,1,1,1,0.09,TRUE
27,0,0,1,2,0.28,TRUE
60,1,2,1,2,0.14,TRUE
67,1,1,1,2,0.34,TRUE
69,0,1,1,1,0.18,TRUE
37,0,1,0,1,0.67,TRUE
48,0,2,1,2,0.31,TRUE
66,0,3,1,1,0.42,TRUE
94,0,0,1,2,0.16,TRUE
70,1,1,0,2,0.14,FALSE
27,1,1,1,1,0.43,TRUE
77,0,0,1,2,0.21,TRUE
5,1,0,1,2,0.41,FALSE
52,2,0,0,1,0.25,TRUE
58,1,0,1,2,0.08,TRUE
25,1,2,1,1,0.34,FALSE
91,1,2,0,2,0.37,FALSE
62,0,0,1,1,0.15,FALSE
16,0,1,1,1,0.24,TRUE
48,0,0,1,0,0.38,TRUE
71,0,0,1,1,0.03,FALSE
52,0,3,1,2,0.2,TRUE
67,1,1,1,2,0.07,TRUE
15,0,1,0,1,0.6,TRUE
81,1,3,1,1,0.32,TRUE
67,0,3,1,1,0.38,TRUE
61,1,1,1,2,0.36,TRUE
66,1,0,1,1,0.35,TRUE
69,1,3,0,2,0.09,FALSE
24,1,2,1,1,0.12,TRUE
95,1,1,0,2,0.61,TRUE
44,1,1,1,2,0.45,TRUE
71,0,1,1,0,0.22,FALSE
25,1,2,1,1,0.14,FALSE
20,0,0,0,1,0.27,TRUE
89,0,1,1,2,0.61,FALSE
66,1,1,0,1,0.36,TRUE
66,1,1,1,2,0.32,TRUE
10,1,1,1,1,0.11,TRUE
50,0,3,0,1,0.77,TRUE
70,1,1,1,0,0.25,TRUE
11,0,1,1,1,0.07,TRUE
93,1,1,1,2,0.04,FALSE
30,0,0,1,0,0.06,TRUE
85,0,1,1,2,0.34,FALSE
27,0,0,0,1,0.32,TRUE
42,1,1,1,2,0.13,TRUE
36,1,1,0,1,0.01,FALSE
45,1,1,0,1,0.2,TRUE
97,0,1,1,1,0.2,TRUE
27,1,2,1,1,0.14,TRUE
56,1,0,0,1,0.23,TRUE
37,1,2,1,2,0.52,TRUE
70,2,1,1,0,0.13,FALSE
39,1,2,0,1,0.32,TRUE
8,1,2,1,0,0.47,TRUE
76,0,0,0,1,0.33,TRUE
47,1,0,1,1,0.21,TRUE
67,0,1,0,1,0.28,TRUE
54,0,1,1,2,0.27,TRUE
9,1,1,1,1,0.29,TRUE
43,1,2,1,1,0.45,TRUE
12,1,1,1,0,0.11,FALSE
40,0,1,1,1,0.17,TRUE
3,2,1,1,1,0.22,TRUE
97,1,2,0,0,0.05,TRUE
77,1,3,1,1,0.52,FALSE
12,1,0,1,2,0.46,FALSE
37,1,0,1,2,0.19,TRUE
7,0,1,0,0,0.23,TRUE
70,0,1,1,0,0.22,TRUE
41,0,0,1,1,0.33,FALSE
4,0,1,0,1,0.27,TRUE
87,1,0,1,2,0.39,TRUE
4,0,1,1,2,0.22,TRUE
67,0,0,1,1,0.07,FALSE
38,0,2,0,1,0.75,TRUE
27,1,1,1,2,0.24,TRUE
11,1,1,0,1,0.1,TRUE
93,0,2,0,1,0.08,TRUE
93,0,2,0,1,0.25,TRUE
37,0,0,0,1,0.36,FALSE
58,1,2,0,1,0.62,FALSE
8,1,1,1,1,0.2,TRUE
32,0,2,0,2,0.31,TRUE
78,1,2,1,1,0.33,TRUE
84,0,0,0,1,0.43,FALSE
88,2,0,1,1,0.38,TRUE
93,0,0,0,1,0.34,FALSE
60,1,1,1,0,0.49,TRUE
65,1,1,1,2,0.05,TRUE
10,0,2,0,2,0.32,TRUE
19,0,1,1,0,0.15,TRUE
39,1,2,0,1,0.71,TRUE
45,0,1,1,1,0.24,TRUE
48,0,1,1,2,0.43,FALSE
18,1,2,1,2,0.51,FALSE
71,0,0,1,0,0.28,FALSE
88,1,1,0,2,0.09,TRUE
86,1,0,0,0,0.12,TRUE
16,1,2,1,0,0.18,FALSE
6,1,1,1,2,0.42,TRUE
71,1,2,0,2,0.22,TRUE
82,0,0,0,0,0.04,TRUE
99,1,2,1,2,0.45,TRUE
49,0,0,1,2,0.16,FALSE
88,0,1,1,1,0.18,FALSE
80,1,3,1,0,0.12,TRUE
19,1,1,0,2,0.33,TRUE
83,1,1,1,0,0.21,FALSE
65,0,3,1,2,0.39,TRUE
22,0,3,1,2,0.66,TRUE
31,1,1,0,2,0.31,TRUE
14,1,1,0,0,0.48,FALSE
30,0,1,1,1,0.43,TRUE
95,1,1,1,2,0.2,TRUE
51,1,1,0,2,0.05,TRUE
32,1,0,0,1,0.18,TRUE
43,0,0,1,1,0.65,TRUE
17,0,3,1,2,0.09,FALSE
92,0,0,1,1,0.13,FALSE
98,1,1,1,0,0.27,FALSE
62,0,1,1,1,0.22,TRUE
17,0,2,1,1,0.36,TRUE
61,0,1,1,1,0.35,TRUE
6,1,0,1,1,0.01,TRUE
93,1,2,0,1,0.43,TRUE
9,0,0,1,0,0.14,TRUE
31,0,3,1,2,0.12,TRUE
30,1,1,0,1,0.31,TRUE
59,1,0,1,2,0.57,FALSE
73,0,0,1,1,0.18,TRUE
10,1,3,1,1,0.31,TRUE
64,1,1,0,0,0.29,TRUE
33,0,1,1,1,0.18,TRUE
3,1,2,1,0,0.17,FALSE
93,1,1,1,1,0.46,FALSE
53,0,0,0,1,0.27,TRUE
41,1,0,1,2,0.42,TRUE
78,1,0,1,2,0.2,FALSE
15,1,2,0,1,0.46,TRUE
10,1,2,1,1,0.42,TRUE
80,1,2,1,0,0.21,TRUE
97,1,3,1,2,0.24,TRUE
92,0,2,1,0,0.1,FALSE
39,1,1,1,0,0.34,TRUE
24,1,0,1,1,0.19,FALSE
79,1,2,1,2,0.16,FALSE
13,0,1,1,1,0.39,FALSE
83,0,1,1,2,0.41,FALSE
11,1,0,1,1,0.33,TRUE
13,0,2,0,1,0.45,TRUE
40,1,2,1,2,0.61,TRUE
59,1,1,1,1,0.2,TRUE
96,1,3,0,0,0.37,TRUE
54,1,0,0,1,0.19,TRUE
61,2,0,1,2,0.27,FALSE
90,0,0,1,0,0.4,TRUE
59,1,1,0,2,0.32,FALSE
80,1,1,1,2,0.07,FALSE
17,0,1,1,0,0.29,TRUE
13,0,2,0,0,0.6,TRUE
13,0,0,0,1,0.46,TRUE
15,1,1,0,0,0.27,TRUE
11,1,0,1,2,0.53,TRUE
1,0,0,0,0,0.33,TRUE
35,1,2,1,2,0.8,FALSE
82,1,1,1,1,0.19,FALSE
44,0,0,1,2,0.07,FALSE
58,0,1,0,1,0.5,TRUE
1,0,1,1,2,0.31,TRUE
86,0,1,1,0,0.33,FALSE
52,0,0,1,2,0.13,TRUE
66,0,1,1,1,0.45,TRUE
94,0,1,0,1,0.13,TRUE
53,0,2,1,1,0.29,TRUE
82,1,1,1,0,0.42,TRUE
65,1,0,1,2,0.39,FALSE
3,1,1,1,1,0.26,TRUE
74,1,1,1,1,0.6,FALSE
48,0,1,1,1,0.29,FALSE
15,1,2,1,1,0.4,TRUE
67,1,0,0,2,0.2,TRUE
77,0,2,1,2,0.53,TRUE
62,1,2,0,1,0.24,TRUE
88,0,1,1,0,0.18,TRUE
30,0,3,0,2,0.14,FALSE
43,1,2,1,1,0.13,TRUE
32,1,3,1,1,0.4,TRUE
99,1,1,1,0,0.12,TRUE
35,1,0,1,2,0.11,TRUE
55,1,2,0,1,0.09,TRUE
15,1,1,0,2,0.34,TRUE
34,0,1,1,2,0.19,FALSE
98,0,2,1,0,0.11,TRUE
82,0,1,1,1,0.52,FALSE
99,1,0,1,0,0.1,TRUE
23,0,2,0,2,0.23,TRUE
32,0,0,0,1,0.12,FALSE
50,1,0,1,1,0.29,TRUE
50,0,0,0,1,0.37,TRUE
83,0,0,1,1,0.41,TRUE
93,1,3,1,1,0.29,TRUE
40,1,1,1,2,0.18,FALSE
44,0,1,1,1,0.13,TRUE
12,1,3,0,1,0.14,FALSE
68,1,1,1,1,0.21,TRUE
22,1,1,0,2,0.38,FALSE
43,0,0,0,2,0.03,TRUE
79,1,1,1,1,0.3,TRUE
85,1,1,0,2,0.2,TRUE
42,0,1,0,0,0.31,TRUE
99,0,0,1,1,0.21,TRUE
19,1,1,0,1,0.34,TRUE
72,2,0,1,1,0.32,FALSE
79,1,1,0,1,0.08,TRUE
4,1,1,1,1,0.56,TRUE
25,0,1,0,2,0.13,FALSE
51,0,2,0,1,0.35,FALSE
60,0,0,1,2,0.2,TRUE
37,0,2,0,1,0.21,TRUE
26,2,0,1,1,0.39,TRUE
73,0,3,1,2,0.43,TRUE
44,1,1,0,2,0.49,TRUE
55,0,0,0,1,0.32,FALSE
50,0,0,1,1,0.41,TRUE
31,0,2,0,1,0.08,FALSE
70,0,0,0,1,0.06,TRUE
25,2,1,0,2,0.46,FALSE
60,0,0,1,1,0.17,FALSE
6,0,1,1,1,0.07,TRUE
19,0,0,0,2,0.2,TRUE
5,1,2,0,1,0.23,TRUE
69,1,2,1,1,0.06,FALSE
59,0,1,1,1,0.31,TRUE
54,1,0,1,1,0.51,TRUE
5,0,2,0,2,0.45,TRUE
49,1,0,0,2,0.55,TRUE
20,0,0,0,1,0.05,FALSE
54,1,0,1,1,0.15,FALSE
77,0,2,1,2,0.1,TRUE
73,0,2,0,1,0.25,TRUE
78,1,2,0,1,0.21,FALSE
13,0,0,1,1,0.12,TRUE
97,0,1,1,1,0.11,TRUE
48,1,0,1,1,0.19,TRUE
87,1,2,1,1,0.42,TRUE
94,1,0,0,1,0.61,TRUE
63,0,2,1,2,0.56,FALSE
82,0,0,1,0,0.39,TRUE
82,0,0,1,1,0.09,TRUE
43,1,2,1,2,0.09,TRUE
78,1,3,1,1,0.54,FALSE
12,1,2,1,1,0.7,FALSE
39,1,0,1,1,0.4,TRUE
91,1,2,0,2,0.14,TRUE
57,1,1,0,1,0.37,TRUE
93,0,3,1,1,0.13,FALSE
71,1,0,1,2,0.27,TRUE
79,1,0,0,0,0.17,TRUE
83,1,3,0,2,0.52,TRUE
9,0,3,0,2,0.39,TRUE
84,1,1,1,2,0.35,FALSE
62,1,3,1,2,0.35,TRUE
22,1,0,0,2,0.16,FALSE
36,0,1,0,1,0.12,FALSE
96,0,2,1,2,0.21,FALSE
3,1,2,1,2,0.25,TRUE
82,2,1,0,0,0.26,FALSE
16,1,1,1,1,0.39,FALSE
3,1,3,0,2,0.35,TRUE
76,1,3,1,1,0.59,TRUE
88,1,3,1,1,0.18,TRUE
58,1,2,0,0,0.27,TRUE
75,0,1,1,1,0.36,FALSE
23,1,2,0,1,0.23,TRUE
33,0,1,0,1,0.27,TRUE
68,0,2,1,1,0.13,TRUE
61,1,0,0,2,0.18,FALSE
14,0,3,0,2,0.36,FALSE
38,1,2,0,1,0.21,FALSE
73,0,1,0,2,0.52,TRUE
98,0,1,1,1,0.31,FALSE
53,1,0,0,1,0.18,TRUE
61,1,1,1,0,0.33,FALSE
33,1,2,1,1,0.05,TRUE
83,0,1,1,2,0.14,FALSE
67,0,3,1,0,0.27,TRUE
56,1,1,0,0,0.3,FALSE
61,1,2,0,1,0.44,TRUE
38,1,2,1,0,0.39,FALSE
27,1,0,0,1,0.07,TRUE
40,0,1,1,1,0.05,TRUE
6,0,0,0,2,0.41,FALSE
96,1,0,1,2,0.11,TRUE
48,0,0,0,1,0.09,TRUE
18,1,2,0,1,0.27,TRUE
32,1,0,1,1,0.45,TRUE
84,1,2,1,1,0.37,FALSE
36,1,0,1,1,0.12,FALSE
79,1,1,0,1,0.43,TRUE
23,0,0,1,1,0.09,TRUE
14,0,2,1,2,0.4,TRUE
85,1,0,1,0,0.14,TRUE
46,0,2,1,2,0.46,TRUE
3,1,0,0,0,0.25,TRUE
7,0,0,1,1,0.22,TRUE
17,1,3,1,1,0.2,TRUE
68,1,1,0,1,0.32,FALSE
58,1,0,0,1,0.24,TRUE
50,1,0,1,1,0.04,FALSE
99,0,1,1,1,0.29,TRUE
70,0,1,1,2,0.48,FALSE
96,1,2,1,0,0.33,TRUE
99,1,3,0,2,0.12,TRUE
46,1,1,0,2,0.03,TRUE
59,0,1,0,1,0.53,TRUE
22,0,0,1,1,0.33,TRUE
72,0,2,1,1,0.3,TRUE
91,1,0,0,1,0.1,TRUE
28,1,0,1,1,0.14,TRUE
2,0,1,1,1,0.34,FALSE
59,1,0,1,2,0.24,TRUE
54,0,0,1,1,0.12,TRUE
66,1,1,1,1,0.36,TRUE
63,0,0,0,2,0.27,TRUE
27,0,1,1,2,0.34,FALSE
7,0,3,1,1,0.19,FALSE
12,0,1,1,2,0.27,FALSE
8,0,1,1,1,0.12,FALSE
9,0,0,1,1,0.02,TRUE
86,0,2,0,2,0.31,TRUE
18,0,1,0,1,0.29,TRUE
92,0,3,1,0,0.31,TRUE
38,0,0,1,1,0.24,TRUE
34,0,1,0,1,0.17,TRUE
70,0,1,1,2,0.44,FALSE
95,1,2,1,2,0.19,TRUE
15,0,2,0,1,0.26,TRUE
61,0,0,0,0,0.24,TRUE
68,0,2,1,2,0.24,TRUE
5,0,2,1,2,0.36,TRUE
87,1,1,1,2,0.53,TRUE
77,0,1,1,1,0.14,TRUE
61,0,1,0,2,0.25,TRUE
27,1,0,0,1,0.16,TRUE
45,0,1,1,0,0.36,TRUE
58,1,0,1,2,0.45,FALSE
95,1,1,1,1,0.2,FALSE
19,0,3,1,2,0.4,FALSE
30,0,1,1,2,0.26,FALSE
63,1,1,1,1,0.37,FALSE
94,1,1,1,1,0.08,TRUE
5,2,1,0,1,0.25,TRUE
62,1,1,1,2,0.05,FALSE
75,0,2,1,0,0.52,TRUE
74,0,3,0,1,0.48,FALSE
41,0,0,0,1,0.28,TRUE
65,0,3,0,0,0.5,TRUE
79,0,1,0,2,0.24,TRUE
85,0,0,1,2,0.21,TRUE
86,1,0,1,1,0.27,FALSE
96,1,2,0,2,0.54,TRUE
26,2,2,0,2,0.21,TRUE
77,1,3,1,1,0.11,TRUE
69,1,1,0,0,0.22,TRUE
78,1,0,0,1,0.16,TRUE
54,0,1,1,2,0.35,TRUE
55,0,0,1,1,0.29,TRUE
68,0,2,0,1,0.09,TRUE
8,0,2,0,1,0.15,FALSE
9,1,0,1,1,0.16,TRUE
95,1,0,0,0,0.6,TRUE
3,2,2,0,1,0.49,TRUE
27,1,0,0,2,0.15,TRUE
9,0,1,1,2,0.29,TRUE
93,0,3,1,2,0.7,TRUE
98,0,1,1,0,0.18,TRUE
29,1,0,0,0,0.24,TRUE
